date,close,macd_hist,rsi,supertrend_signal,bb_percent,stoch_k,stoch_d,atr_pct,roc,obv,vwap
1987-03-03,0.258681,-0.001101,55.699370,1,0.724679,61.538781,65.289286,0.044895,-2.931407,2113977600.000000,20955743.627930
1987-03-04,0.276910,-0.000146,61.872540,1,1.355762,98.148282,81.718784,0.047423,4.934268,2212156800.000000,26590233.160973
1987-03-05,0.289931,0.001196,65.548220,1,1.650269,90.667229,86.193007,0.049034,9.150494,2340345600.000000,36869150.483608
1987-03-06,0.289063,0.001820,64.625738,1,1.471365,89.333989,87.763498,0.046246,16.028049,2276784000.000000,18281333.434582
1987-03-09,0.283854,0.001681,61.669489,1,1.200971,81.332947,84.548222,0.043536,18.909166,2238508800.000000,10919952.830601
1987-03-10,0.292535,0.001954,64.320079,1,1.316882,94.666994,89.607608,0.042656,23.897238,2312611200.000000,21527438.813496
1987-03-11,0.296875,0.002188,65.258720,1,1.299056,97.436070,93.521839,0.038112,18.339130,2356473600.000000,12996268.070698
1987-03-12,0.298177,0.002188,65.811179,1,1.230898,96.875185,95.198512,0.037397,13.366238,2427811200.000000,21126749.219227
1987-03-13,0.287326,0.001260,59.732388,1,0.944228,73.683805,84.441158,0.043838,11.073488,2322691200.000000,30447062.215805
1987-03-16,0.285590,0.000378,58.711021,1,0.876643,68.518384,76.479771,0.042717,6.472449,2234217600.000000,25036789.746094
1987-03-17,0.295139,0.000290,61.767576,1,1.074443,88.889631,82.684701,0.041306,10.749259,2288764800.000000,15941164.920616
1987-03-18,0.310764,0.001092,66.585849,1,1.325788,95.522735,89.103718,0.042762,20.134071,2408112000.000000,36639869.169617
1987-03-19,0.316840,0.001797,67.613826,1,1.319551,100.000000,94.551859,0.040791,22.482901,2470924800.000000,19665347.365379
1987-03-20,0.313368,0.001792,65.396878,1,1.136425,94.366563,94.459211,0.036766,13.166005,2432678400.000000,12007329.702759
1987-03-23,0.311198,0.001420,64.315854,1,1.013606,89.130993,91.795102,0.035870,7.335192,2365200000.000000,21077237.872410
1987-03-24,0.313368,0.001112,64.976279,1,0.997678,89.362235,90.578669,0.035692,8.408197,2434809600.000000,21632134.556293
1987-03-25,0.312066,0.000636,63.881082,1,0.912052,86.170891,88.374780,0.032359,9.938905,2400969600.000000,10570104.353428
1987-03-26,0.309896,0.000023,62.427556,1,0.828190,80.852009,84.613394,0.028698,5.934669,2367590400.000000,10363395.903683
1987-03-27,0.318576,0.000049,65.968056,1,0.943256,85.713138,85.163266,0.031758,7.309813,2488464000.000000,38507468.595886
1987-03-30,0.335938,0.001027,71.367496,1,1.175543,100.000000,92.581633,0.040145,12.663955,2674598400.000000,60752284.441280
1987-03-31,0.335938,0.001440,70.788276,1,1.083161,88.312397,90.447015,0.039423,16.918760,2674598400.000000,42250678.564453
1987-04-01,0.315972,0.000201,59.001012,1,0.689622,58.441049,74.444032,0.050777,10.638331,2415168000.000000,84149708.706665
1987-04-02,0.329861,0.000151,63.001741,1,0.916622,79.220502,76.832267,0.051279,11.764616,2575123200.000000,52670473.941422
1987-04-03,0.346354,0.001015,67.178312,1,1.164163,97.260470,87.046369,0.049527,11.452418,2730729600.000000,53129470.457840
1987-04-06,0.344618,0.001240,65.822358,1,1.067697,93.220734,90.133552,0.045306,8.767201,2631772800.000000,33987768.741989
1987-04-07,0.326389,-0.000002,57.072877,1,0.709221,50.981496,70.557524,0.049293,4.155186,2558044800.000000,24512004.638672
1987-04-08,0.335938,-0.000325,59.901814,1,0.858939,72.550906,71.554215,0.046232,7.949926,2664259200.000000,35466299.141693
1987-04-09,0.329861,-0.001053,57.147316,1,0.718539,58.824036,65.189125,0.043308,5.263139,2592691200.000000,23690343.918800
1987-04-10,0.332031,-0.001467,57.699362,1,0.718878,63.725725,64.457425,0.037103,6.397693,2636064000.000000,14363466.526222
1987-04-13,0.321181,-0.002490,53.173152,1,0.468343,34.043316,49.250371,0.038508,3.641547,2585808000.000000,16286662.950039
1987-04-14,0.326389,-0.002811,55.001330,1,0.542096,46.808692,48.029532,0.039708,2.452478,2673187200.000000,28367890.740967
1987-04-15,0.333333,-0.002558,57.307083,1,0.669519,63.829072,55.929302,0.037494,-0.775447,2769148800.000000,31959434.392548
1987-04-16,0.342014,-0.001842,60.397258,1,0.848929,83.334192,69.631747,0.038666,1.808669,2957241600.000000,64167043.234921
1987-04-20,0.332465,-0.002032,55.643855,1,0.614857,52.499878,61.065812,0.040140,5.219764,2856931200.000000,33756053.852177
1987-04-21,0.337674,-0.001833,57.388267,1,0.714876,67.501890,64.283851,0.040281,2.368576,2970115200.000000,37859028.734207
1987-04-22,0.342014,-0.001453,58.636157,1,0.795675,78.948724,71.616287,0.035308,-1.253051,3044793600.000000,25454630.844498
1987-04-23,0.342014,-0.001253,58.529379,1,0.763209,78.948724,75.282506,0.033502,-0.755613,3044793600.000000,16500340.481186
1987-04-24,0.343750,-0.001062,59.149866,1,0.767477,84.211520,79.747013,0.031405,5.319108,3098966400.000000,18543529.604244
1987-04-27,0.343750,-0.000995,59.145247,1,0.741668,84.211520,81.979267,0.030286,2.325427,3098966400.000000,18194137.260818
1987-04-28,0.368924,0.000599,67.124586,1,1.399414,98.387175,90.183221,0.037634,11.842263,3210048000.000000,39952126.855946
1987-04-29,0.358507,0.000794,61.345609,1,1.108032,68.056011,79.119616,0.041811,7.973953,3124886400.000000,31097780.607319
1987-04-30,0.361111,0.000931,62.118405,1,1.100909,72.222376,75.670996,0.041830,12.432238,3212928000.000000,31792818.658447
1987-05-01,0.364583,0.001078,62.834621,1,1.148476,77.777576,76.724286,0.038227,11.701978,3250771200.000000,13709392.815399
1987-05-04,0.371528,0.001442,64.746068,1,1.341275,88.889599,82.806943,0.036215,11.458516,3285302400.000000,12759359.057522
1987-05-05,0.401910,0.003417,71.899258,1,1.905893,100.000000,91.403471,0.041135,17.512730,3396297600.000000,43518110.286713
1987-05-06,0.392361,0.003740,67.301710,1,1.481791,83.695396,87.549434,0.041313,18.015729,3242793600.000000,60806413.447380
1987-05-07,0.410590,0.004777,72.088249,1,1.646218,98.989966,93.269700,0.041911,21.593609,3532492800.000000,117019645.000076
1987-05-08,0.439236,0.006859,74.925092,1,1.808575,94.927023,94.098361,0.046427,28.426312,3682540800.000000,64821084.989548
1987-05-11,0.427083,0.006869,69.364721,1,1.442002,83.199222,88.648792,0.044426,24.872949,3555158400.000000,54900454.598808
1987-05-12,0.412326,0.005397,63.706227,1,1.131265,69.599200,79.123996,0.048750,19.949384,3406694400.000000,61860000.000000
1987-05-13,0.422743,0.004668,65.110601,1,1.176979,79.031753,79.077875,0.044130,22.979780,3480076800.000000,30873272.093582
1987-05-14,0.426215,0.003989,65.623866,1,1.134732,82.257350,80.667612,0.040626,15.529215,3540038400.000000,25643297.484970
1987-05-15,0.414063,0.002371,61.168257,1,0.925172,70.248015,75.457813,0.039551,15.496489,3455712000.000000,35233622.245789
1987-05-18,0.400174,0.000133,56.661443,1,0.704623,50.943327,63.200570,0.044921,10.817452,3283113600.000000,69219208.296776
1987-05-19,0.386285,-0.002377,52.133313,1,0.497801,35.848903,49.524737,0.044612,5.952560,3204777600.000000,30622691.482544
1987-05-20,0.380208,-0.004422,50.410028,1,0.396348,26.469912,37.997324,0.043726,2.336294,2976422400.000000,86558264.619255
1987-05-21,0.387153,-0.005227,52.333583,1,0.455833,29.473962,33.735643,0.040434,-3.671719,3069734400.000000,36071993.099213
1987-05-22,0.375868,-0.006364,48.991225,0,0.292404,4.761578,19.248610,0.041214,-4.203525,3005107200.000000,24534402.710724
1987-05-26,0.380208,-0.006638,50.278834,1,0.324657,10.713540,14.981075,0.036656,-7.399598,3051993600.000000,17772320.964432
1987-05-27,0.380208,-0.006618,50.279082,1,0.314996,10.713540,12.847307,0.034973,-13.438790,3051993600.000000,18651209.454918
1987-05-28,0.403646,-0.004905,56.997900,1,0.587493,42.856938,27.852123,0.038292,-5.487691,3160656000.000000,43012200.000000
1987-05-29,0.400174,-0.003926,55.696657,1,0.517523,41.558951,34.705537,0.036729,-2.947186,3080275200.000000,32422131.128597
1987-06-01,0.392361,-0.003727,52.930902,1,0.396905,32.393871,33.549704,0.034270,-7.186874,3049948800.000000,11977876.305485
1987-06-02,0.390625,-0.003630,52.368844,1,0.359873,29.577177,31.563440,0.034224,-8.350244,2998396800.000000,20182264.680862
1987-06-03,0.393229,-0.003318,53.145729,1,0.394294,33.802267,32.682853,0.031429,-5.031601,3020025600.000000,8536368.266201
1987-06-04,0.390625,-0.003212,52.168218,1,0.353618,34.426177,33.554515,0.028310,-2.386210,2999635200.000000,7965000.000000
1987-06-05,0.379340,-0.003787,48.103975,1,0.191626,18.366033,25.960274,0.033837,-1.797899,2940364800.000000,22586546.270943
1987-06-08,0.381076,-0.003919,48.738229,1,0.216354,24.443219,25.201746,0.031700,0.228302,3051936000.000000,42258857.348442
1987-06-09,0.378472,-0.004035,47.832090,1,0.163516,17.776872,21.489309,0.028617,-2.242266,3026102400.000000,9792243.184948
1987-06-10,0.359375,-0.005178,41.051226,0,-0.235181,13.234613,17.361961,0.039150,-4.387975,2849846400.000000,64107009.338379
1987-06-11,0.338542,-0.007004,34.966970,0,-0.632413,1.190442,9.276201,0.049854,-10.958731,2581142400.000000,93455610.629082
1987-06-12,0.341146,-0.007650,36.660882,0,-0.511208,4.761644,7.018923,0.048343,-10.273849,2777299200.000000,67428964.305210
1987-06-15,0.341146,-0.007672,37.080889,0,-0.405546,9.091604,8.055263,0.046031,-15.483865,2777299200.000000,42646617.438126
1987-06-16,0.348090,-0.006841,40.679992,0,-0.157079,18.181921,13.118592,0.043258,-13.015338,2850825600.000000,25508734.333134
1987-06-17,0.360243,-0.005171,45.911914,0,0.159361,34.091282,23.604937,0.040771,-8.185827,2921904000.000000,25379253.172302
1987-06-18,0.364149,-0.003576,47.494613,0,0.267865,45.394333,34.499635,0.038201,-6.777855,2978092800.000000,20282265.189457
1987-06-19,0.362847,-0.002438,47.045416,0,0.267006,44.594226,39.546931,0.035282,-7.726288,2937283200.000000,14866692.117119
1987-06-22,0.360243,-0.001722,45.989213,0,0.223690,40.540475,40.043703,0.032581,-7.777794,2849846400.000000,31549091.699982
1987-06-23,0.356771,-0.001359,44.619346,0,0.171165,38.236065,39.139884,0.032667,-5.949544,2749075200.000000,35806424.879837
1987-06-24,0.363715,-0.000570,47.996228,0,0.347936,50.746211,44.943048,0.031859,-4.555788,2831760000.000000,30049806.114864
1987-06-25,0.362847,-0.000052,47.664468,0,0.374926,60.000412,52.471730,0.028738,-4.128443,2787724800.000000,15952558.306503
1987-06-26,0.363715,0.000380,48.120164,0,0.437228,61.818464,57.145097,0.026061,1.207650,2809670400.000000,7969244.670868
1987-06-29,0.361979,0.000568,47.295755,0,0.432016,60.377797,58.761447,0.025348,6.922920,2784038400.000000,9241164.771080
1987-06-30,0.354167,0.000205,43.727541,0,0.292686,57.500837,58.131142,0.026544,3.816847,2745705600.000000,13687122.336388
1987-07-01,0.355903,0.000124,44.796796,0,0.376231,62.500365,60.315753,0.024716,4.325716,2767651200.000000,7804155.329132
1987-07-02,0.347222,-0.000442,40.937320,0,0.225245,37.499635,48.907694,0.028001,-0.249359,2710771200.000000,19848750.000000
1987-07-06,0.338542,-0.001279,37.624221,0,0.069856,5.405117,27.156406,0.030956,-6.023983,2645280000.000000,22398907.590294
1987-07-07,0.313368,-0.003294,29.455279,0,-0.373947,4.477268,15.816837,0.043479,-13.945119,2448201600.000000,63183729.149437
1987-07-08,0.323785,-0.003661,35.730056,0,-0.075008,26.760447,21.288642,0.046615,-10.765417,2641651200.000000,61908386.726761
1987-07-09,0.332465,-0.003080,40.811746,0,0.125423,40.844022,31.066332,0.046164,-7.710906,2734358400.000000,30795106.856060
1987-07-10,0.336806,-0.002204,42.977077,0,0.187925,48.571510,39.818921,0.043844,-5.596025,2810188800.000000,25320706.518459
1987-07-13,0.344618,-0.000963,46.620941,0,0.361185,61.427799,50.623360,0.041471,-5.250540,2858515200.000000,16486341.358566
1987-07-14,0.364583,0.001220,54.342426,1,0.924121,94.284421,72.453890,0.042462,0.478435,3011328000.000000,54784406.482315
1987-07-15,0.355035,0.001992,50.528268,0,0.629602,79.709828,76.081859,0.041900,-2.386480,2914560000.000000,34748034.713745
1987-07-16,0.354167,0.002389,50.195220,0,0.613455,78.260662,77.171261,0.039713,-2.158134,2841580800.000000,25762339.455414
1987-07-17,0.355035,0.002636,50.533184,0,0.660205,79.709828,78.440544,0.036414,0.245080,2892844800.000000,18274675.889969
1987-07-20,0.345486,0.002104,46.816468,0,0.359274,63.767156,71.103850,0.036099,-2.926925,2850825600.000000,14626477.226257
1987-07-21,0.344618,0.001662,46.497607,0,0.353959,62.317990,66.710920,0.034189,-0.749955,2814278400.000000,12637120.360851
1987-07-22,0.347222,0.001517,47.690314,0,0.462113,66.665539,66.688229,0.031399,2.563932,2867644800.000000,18468225.440025
1987-07-23,0.339410,0.000897,44.296269,0,0.222783,53.622941,60.155585,0.037442,8.310362,2719152000.000000,50142109.342575
1987-07-24,0.342014,0.000675,45.852181,0,0.354835,57.970490,59.063038,0.033631,5.629973,2776896000.000000,19765963.814735
1987-07-27,0.346354,0.000824,48.059258,0,0.544208,65.216372,62.139705,0.032184,4.177587,2818713600.000000,14350601.753998
1987-07-28,0.345486,0.000862,47.662122,0,0.542670,49.998798,56.069252,0.030967,2.577147,2780553600.000000,13272085.776329
1987-07-29,0.344618,0.000827,47.253776,0,0.528750,44.679971,50.374612,0.029064,0.000000,2752876800.000000,9505892.247105
1987-07-30,0.336806,0.000304,43.530047,0,0.276632,25.532456,37.953534,0.030423,-7.618838,2697321600.000000,18791675.613213
1987-07-31,0.326389,-0.000666,38.665183,0,-0.060587,14.546358,26.249946,0.035358,-8.068498,2510697600.000000,61019952.621460
1987-08-03,0.318576,-0.001696,36.226953,0,-0.291863,3.448031,14.848988,0.036079,-10.049215,2394345600.000000,37369974.185944
1987-08-04,0.325521,-0.001765,40.561323,0,-0.200350,19.608775,17.228882,0.032769,-8.312987,2529417600.000000,43656080.500603
1987-08-05,0.337674,-0.000891,47.197168,0,0.268962,47.060158,32.144520,0.034726,-2.261161,2740608000.000000,70763496.855068
1987-08-06,0.350694,0.000585,53.198634,0,0.921967,90.695712,61.420116,0.035233,1.763114,2893161600.000000,52992087.672043
1987-08-07,0.359375,0.002083,56.641960,1,1.321649,92.453323,76.936719,0.034719,3.500066,3064176000.000000,61111882.311630
1987-08-10,0.359375,0.002957,56.300374,1,1.242825,92.453323,84.695021,0.031041,5.882264,3064176000.000000,20253335.140228
1987-08-11,0.352431,0.002945,52.844072,0,0.931538,77.359968,81.027495,0.032167,3.045777,2995632000.000000,24355328.264236
1987-08-12,0.347222,0.002482,50.371258,0,0.675571,66.037782,73.532638,0.029896,0.250609,2953267200.000000,14795807.444859
1987-08-13,0.357639,0.002752,54.801060,1,1.188013,88.680017,81.106327,0.031691,3.517662,3033907200.000000,28699991.455078
1987-08-14,0.359375,0.002908,55.419458,1,1.227607,92.453323,86.779825,0.028000,4.282135,3084739200.000000,18223627.693176
1987-08-17,0.361979,0.003031,56.420679,1,1.267119,98.113347,92.446586,0.024924,7.474038,3118406400.000000,12138114.511299
1987-08-18,0.355903,0.002568,53.177772,1,0.956464,84.906645,88.676616,0.025618,9.042579,3071462400.000000,16734675.112724
1987-08-19,0.355903,0.002143,53.180730,1,0.929013,84.906645,86.791631,0.024952,11.716824,3071462400.000000,17305450.539780
1987-08-20,0.365451,0.002369,57.532102,1,1.253513,96.550016,91.670823,0.025496,12.266495,3153513600.000000,29772059.509563
1987-08-21,0.371528,0.002764,59.901488,1,1.373313,92.424782,92.047802,0.026042,10.025649,3222489600.000000,25566620.660305
1987-08-24,0.388021,0.003902,65.531920,1,1.704789,97.297443,94.672623,0.031384,10.643750,3320236800.000000,37277426.104546
1987-08-25,0.398438,0.005051,69.048806,1,1.721214,89.611009,92.141816,0.033325,10.869706,3506198400.000000,73825082.391071
1987-08-26,0.401042,0.005635,69.091750,1,1.567815,86.112022,89.126919,0.032992,11.594300,3620304000.000000,45926173.635292
1987-08-27,0.401910,0.005711,68.946722,1,1.422559,87.500811,88.313865,0.030077,14.039346,3692736000.000000,29027293.185711
1987-08-28,0.417535,0.006394,72.968718,1,1.542298,95.294436,91.804151,0.032003,20.250159,3807532800.000000,47499855.127716
1987-08-31,0.412326,0.006077,69.168349,1,1.306901,88.234738,90.019444,0.031874,15.291115,3723206400.000000,34721199.069214
1987-09-01,0.394097,0.004305,58.910755,1,0.900849,63.529167,76.774305,0.036496,9.661774,3629347200.000000,37505635.541153
1987-09-02,0.399306,0.003200,60.464080,1,0.932142,69.880218,73.327262,0.034214,10.311922,3707740800.000000,31076189.856720
1987-09-03,0.400174,0.002287,60.699995,1,0.897365,71.084943,72.206103,0.034243,12.439061,3778675200.000000,28468173.512363
1987-09-04,0.388889,0.000761,54.929910,1,0.669958,55.422028,63.814065,0.034918,9.268260,3730320000.000000,18986701.861095
1987-09-08,0.387153,-0.000462,54.204381,1,0.614451,53.012537,58.413301,0.034812,5.938413,3633984000.000000,36990134.144783
1987-09-09,0.391493,-0.001041,55.833877,1,0.657509,54.666363,56.539832,0.032198,5.373752,3694694400.000000,23767696.180344
1987-09-10,0.397569,-0.001074,58.109945,1,0.720756,58.460943,57.500387,0.030705,2.460694,3752870400.000000,23112161.144257
1987-09-11,0.403646,-0.000760,60.176709,1,0.787942,68.254438,62.877413,0.028655,1.307101,3793910400.000000,16470624.139309
1987-09-14,0.414063,0.000034,63.804181,1,0.921156,84.616411,73.746912,0.028573,3.246790,3888374400.000000,38895364.196777
1987-09-15,0.409288,0.000117,60.720976,1,0.794565,74.037940,73.892426,0.028663,1.835730,3849321600.000000,15983855.172729
1987-09-16,0.405382,-0.000194,58.612091,1,0.681360,65.384712,69.638569,0.028739,-2.910654,3791606400.000000,23613809.109879
1987-09-17,0.402778,-0.000653,57.181132,1,0.593770,59.615849,64.627209,0.029544,-2.315645,3722169600.000000,27907320.631313
1987-09-18,0.399306,-0.001234,55.112203,1,0.501955,56.250747,60.438978,0.027545,1.321756,3690518400.000000,12638503.353882
1987-09-21,0.371528,-0.003409,43.063607,0,0.006915,7.142415,33.790696,0.039515,-6.956570,3604968000.000000,32427964.660120
1987-09-22,0.397569,-0.003028,53.151185,1,0.460734,60.712580,47.251638,0.045298,-0.650965,3686976000.000000,31892009.504557
1987-09-23,0.418403,-0.001389,59.091393,1,0.851995,98.305198,72.778418,0.044647,7.589308,3794673600.000000,44468913.652611
1987-09-24,0.425347,0.000068,60.848866,1,0.994572,80.487514,76.632966,0.045580,9.865351,3913113600.000000,50583750.000000
1987-09-25,0.430556,0.001225,61.907750,1,1.102673,75.000286,75.816626,0.047839,9.977958,3995568000.000000,35930659.556293
1987-09-28,0.444444,0.002684,65.060112,1,1.439804,89.795344,82.805985,0.047861,11.790406,4091112000.000000,42242805.069923
1987-09-29,0.446181,0.003474,65.153654,1,1.456690,91.837214,87.321599,0.043605,10.537701,4148524800.000000,25666315.541840
1987-09-30,0.460069,0.004571,68.130013,1,1.588034,97.246833,92.284216,0.041805,11.110868,4234204800.000000,39046860.530376
1987-10-01,0.475694,0.005903,71.198049,1,1.674252,98.411887,95.348052,0.040380,16.224764,4361428800.000000,59857110.255003
1987-10-02,0.503472,0.008075,75.036668,1,1.817165,98.734218,97.041135,0.041874,24.196921,4493073600.000000,65212927.811623
1987-10-05,0.548611,0.011749,79.898030,1,1.947071,100.000000,98.520568,0.046401,36.206790,4677393600.000000,98773337.402344
1987-10-06,0.512153,0.010937,67.449681,1,1.367301,79.047815,88.784191,0.055151,28.260790,4474353600.000000,106396277.790070
1987-10-07,0.506944,0.009327,65.328847,1,1.209227,76.190280,82.487236,0.054927,36.448397,4348713600.000000,63910597.125292
1987-10-08,0.500000,0.007167,63.099676,1,1.065843,72.380985,77.434110,0.057559,25.764333,4251772800.000000,48414304.066086
1987-10-09,0.498264,0.005093,62.560390,1,0.989881,71.428670,74.431390,0.056127,19.087104,4157884800.000000,47541660.655975
1987-10-12,0.496528,0.003170,62.140674,1,0.926597,63.953661,69.192525,0.056254,16.734807,4040697600.000000,57915438.248634
1987-10-13,0.508681,0.002321,64.139665,1,0.985806,68.831549,69.012037,0.052373,18.145143,4137508800.000000,48909857.698917
1987-10-14,0.494792,0.000522,59.726541,1,0.808529,55.556024,62.284031,0.054261,11.328314,4023288000.000000,57308686.762047
1987-10-15,0.489583,-0.001224,58.151895,1,0.717519,50.000000,56.142015,0.051959,9.727439,3894465600.000000,63591116.015911
1987-10-16,0.449653,-0.005059,47.652309,0,0.319730,7.200465,31.671240,0.075069,-2.264008,3684225600.000000,99036704.492569
1987-10-19,0.314236,-0.016085,30.328037,0,-0.704635,0.729875,16.200557,0.167246,-33.941571,3537345600.000000,52274982.976913
